"type","text","year_built","beds","baths","baths_full","baths_half","garage","lot_sqft","sqft","stories","lastSoldPrice","soldOn","listPrice","status"
"condos","Discover urban luxury living at its finest in this exquisite high-floor one-bedroom unit nestled within Pearson on the Park, centrally situated in the vibrant heart of Streeterville. Step inside to be greeted by gleaming hardwood floors complemented by plush carpeting in the generously sized bedroom. The well-appointed open kitchen, adorned with stainless steel appliances, granite countertops, ample cabinet space, and a convenient breakfast bar, is perfect for culinary enthusiasts and entertaining alike. Added conveniences include an in-unit washer/dryer for effortless laundry care. Embrace the lifestyle of luxury with access to an array of amenities within the full-service building, including a 24-hour doorman ensuring security and peace of mind, a scenic roof deck for relaxation and entertainment, a versatile party room for hosting gatherings, and a fully equipped gym for maintaining an active lifestyle. Additional perks include a storage unit and laundry facilities for added convenience. Conveniently located within walking distance to the picturesque Lake Michigan, Water Tower Place, and the famed Magnificent Mile shopping district, residents will enjoy easy access to a myriad of dining, shopping, and entertainment options. With Lakeshore Park and Oak Street Beach just moments away, embrace the allure of lakeside living amidst the bustling energy of Streeterville. Experience luxury living at its finest - schedule your private viewing today and seize the opportunity to make this sophisticated urban retreat your own. Parking is available through the building as well.","1970","1","1","1",,,,,"28","200000","2019-05-30","225000","for_sale"
"multi_family","Rae to find 4 unit brick building with very low expenses. Center entrance perfect for those who do not like stairs! All apartments are 2 bedrooms 1 bath: big bedrooms, large updated kitchens with some granite/quartz counter tops Each unit has Washer and dryer, separate forced air heating and central AC. Plenty of natural lights. Combination of hardwood floors nice laminate, brand new carpet in one unit. Upgraded kitchens and bathrooms.Extra wide interior staircase. Rear stained wood porch. Full high basement offers an additional storage. Very solid tenants. Some of them have been living there for 7+ years. Room for rent improvements. Great investment opportunity!","1893","8","4","4",,,"2598",,,"195000","2019-01-03","498000","for_sale"
"single_family","Gorgeous Gigantic 6bed 3bath Brick Bungalow, in Chatham. very close to expressway. Steps to Chicago State University, Abbott Park, the new 95th Red Line Station and I-94 Expressway, new appliances, granite countertops.","1921","6","3","3",,"2","3751","2532","2","70500","2021-04-14","209900","for_sale"
"multi_family","Rarely available HUGE three (3) unit building with two (2) car garage in sought after HYDE PARK location. This hidden gem has two massive 2, 200 SF three (3) bedroom, two (2) bath apartments and one 1, 000 SF loft garden apartment. All apartments have been meticulously renovated with newer kitchens and baths and have fantastic layouts with large room sizes and large eat-in kitchens. The three(3) bedroom units have huge dining rooms with coved ceilings and butler's pantries, and abundant closets including a cedar closet. The building has also been upgraded with new 400-amp electric service and new wiring, new copper plumbing and in unit sleeve air conditioning. Tremendous opportunity for someone looking for a great place to live with additional income.","1925","6","5","5",,"2","3000","5400",,,,"825000","for_sale"
"townhomes","Beautiful 2 Story Townhome end unit with lots of upgrades! The inviting living room has vaulted ceilings along with beautiful mint hardwood floors throughout the home. This home offers 3 bedrooms and 3.5 bathrooms. The master bedroom has an on-suite for your privacy. The updated kitchen features custom kitchen cabinets with granite countertops and stainless steel appliances and a full finished basement ready for your entertainment! Along with a nice 2 car garage and front yard for your enjoyment. This home will not last and is a must see! Make your appointment today!","2008","3","4","3","1","2",,"1540","3","325000","2007-02-28","355000","for_sale"
"condos","This top-floor condo in East Rogers Park has plenty of sunshine and a lovely eastern view. Boasting 2 bedrooms and 1 bathroom, plus a bonus sunroom that could serve as an office, this unit offers hardwood floors, 9-foot ceilings, and crown molding. The kitchen features granite countertops, 42-inch cherry cabinets, and stainless steel appliances, including a side-by-side refrigerator, range, and dishwasher. Enjoy the added elegance of the backsplash and granite floors in the eat-in kitchen area. The bathroom is equipped with a Jacuzzi tub and marble floors. Additional amenities include central heat and A/C, an in-unit washer/dryer, and extra storage space. Outside, unwind on the spacious rear wood deck. Easy street parking is available. Pet-friendly building Conveniently located near the Red Line (Loyola and Morse Stops), Metra, buses, Devon Market, Loyola University, Starbucks, Chipotle, and Target. Just a short 3.5-block walk to Lake Michigan, parks, and beaches, this condo offers the perfect blend of comfort and convenience. HOA $317 monthly. Conventional, Cash",,"2","1","1",,,,"1000","3","175000","2021-07-14","225000","for_sale"
"single_family","Welcome home to Mt. Greenwood! On a quiet east/west streets sits this all brick ranch with basement and fenced yard. Three bedrooms, two full baths and a basement that just needs your finishing touch. Newer vinyl windows and water heater are but a few of the expensive items that have already been taken care of. Roof is in great shape, gleaming hardwood floors and a master bedroom addition are some of the items that will welcome you home. Oversized two car garage, concrete drive, rear porch and paver patio will welcome you outside. This is an estate sale and property is offered in AS-IS' condition.","1952","3","2","2",,"2",,"1008","1","145000","1996-09-19","299990","for_sale"
"single_family","Over-sized (1152 SQ FT) Mount Greenwood Brick Ranch with full finished Basement! Main level offers a large Living Room with a Big eat in Kitchen. Also 3 roomy Bedrooms with 1 1/2 Baths. Kitchen updated (10 yrs.) with 42 inch cabinets, Quartz counter-tops, glass tile back-splash and stainless steel appliances! Kitchen has access to a 3 Season room addition with Hot Tub! Full finished basement offers a huge Family Room plus a large Rec room and Full Bath! Potential to convert Rec room to a 4th Bedroom. Furnace under 10 years and A/C approximate 5 years. Overhead Sewer. 2 1/2 Car brick Garage plus shed in Yard. Over-sized City Lot- 42x126! Hardwood Floors! New Tear off Roof -6 yrs! Last house in the city of Chicago bordering Garden Homes, Alsip!","1959","3","3","2","1","2","5292","1152","1","122000","1993-03-02","319500","for_sale"
"single_family","DUE TO THE CONDITION OF THE PROPERTY CASH DEALS ONLY. THIS HOUSE IS IN NEED OF REPAIRS SOLD AS IS, AS-SEEN","1968","4","1","1",,,"2500","753",,,,"39000","for_sale"
"condos","This expansive duplex-down condo, resembling a single-family home, is situated on a picturesque tree-lined street in the highly coveted Buena Park neighborhood. Offering 4 bedrooms, 3 baths, and ample storage, this residence showcases hardwood floors on the main level and meticulous updates throughout, ensuring immediate occupancy. The main floor boasts a living room adorned with charming bay windows and a fireplace, a dining area seamlessly transitioning into an enhanced kitchen equipped with elegant white shaker cabinets, stainless steel appliances, a dedicated desk space, and quartz countertops. Furthermore, the main level encompasses a bedroom with an attached bath, an additional full bath, and a generous office space leading to a rear deck overlooking a serene private courtyard. The lower level presents a capacious primary suite featuring a spa-like bath with a dual vanity, an expansive custom rain shower, and a separate bathtub. Additionally, this level comprises two supplementary bedrooms, a cozy reading nook, and a substantial laundry room with abundant storage. Included in the offering is a deeded outdoor parking space ideally situated. Within walking distance, residents can access the EL (red line), multiple bus routes, Marianos, diverse dining options, The Lake Shore Trail, Wrigleyville, and more, presenting an unmatched blend of comfort and convenience. ASM $446 (+275/yr pkg). Tx 8430.","1917","4","3","3",,,,"2400","3","630000","2022-05-25","639000","for_sale"
"single_family","Nestled in a serene neighborhood, this delightful home boasts three cozy bedrooms paired with two full bathrooms, offering ample space for relaxation and privacy. The heart of the home is the updated kitchen, providing a perfect setting for culinary adventures. The finished basement welcomes you with a full bar and additional family room to make the perfect space for you to entertain your guest. The yard, offers plenty of space for comfort and leisure, where memories are waiting to be made. Additional features include a two-car brick garage, with 2 overhead doors. The home's infrastructure is up-to-date, with a new furnace and central air system installed less than two years ago, promising comfort throughout the seasons. Convenience is key, with this property located just a 15-minute drive from Midway Airport and a variety of storefronts, making travel and shopping a breeze. Education and recreation are just around the corner, with Durkin Elementary School and Durkin Park providing excellent opportunities for growth and enjoyment.","1959","3","2","2",,"2",,"1173","1","224500","2018-01-29","299000","for_sale"
